price,bedrooms,bathrooms,addr,apt,lat,lng,zipcode
"26,000",2,2,37 E 12th St,AT3,40.733819,-73.9920228,10003
"25,000",3,2,37 E 12th St,6,40.733819,-73.9920228,10003
"5,700",1,1,199 2nd Ave,2,40.7314267,-73.9859898,10003
"7,667",5,2,350 E 13th St,7,40.7307129,-73.983725,10003
"7,667",5,2,350 E 13th St,3,40.7307129,-73.983725,10003
"5,083",3,2,350 E 13th St,6,40.7307129,-73.983725,10003
"3,050",1,5,1 Astor Pl,4J,40.7302222,-73.9924149,10003
"3,050",1,2,1 Astor Pl,5E,40.7302222,-73.9924149,10003
"3,975",1,1,1 Astor Pl,4,40.7302222,-73.9924149,10003
"8,000",1,1,335 Bowery,15A,40.7260338,-73.9914735,10003
"3,000",1,1,302 E 12th St,8,40.7306589,-73.9855067,10003
"4,995",2,1,222 E 11th St,4,40.730676,-73.987674,10003
"5,550",3,2,222 E 11th St,2CDJ,40.730676,-73.987674,10003
"3,250",2,1,345 E 9th St,3,40.7284977,-73.985214,10003
"4,400",2,1,65 E 7th St,4,43.4599784,-76.5014311,10003
"10,875",3,3,310 E 9th St,3,40.7288045,-73.98675,10003
"5,133",3,1,97 2nd Ave,5W,40.7273114,-73.9890043,10003
"30,000",7,3,215 E 12th St,,40.7317437,-73.9871385,10003
"5,300",1,1,43 E 10th St,4H,39.820188,-75.415799,10003
"3,300",1,1,35 E 10th St,2-G,39.8202006,-75.4160957,10003
"2,195",1,1,225 E 5th St,3BR,40.2360049,-83.3648179,10003
"4,995",1,1,37 E 4th St,4B,40.3928301,-84.3796505,10003
"3,300",1,1,217 E 5th St,3,40.6186885,-74.4170653,10003
"2,200",1,1,63 E 7th St,6A,40.651025,-73.9747404,10003
"3,095",2,1,76 E 7th St,61,40.6510973,-73.9747552,10003
"2,395",1,1,56 E 7th St,29,40.6514473,-73.9748267,10003
"2,450",1,1,56 E 7th St,17,40.6514473,-73.9748267,10003
"2,600",1,1,52 E 7th St,8,40.6515003,-73.9748375,10003
"2,438",1,1,32 E 7th St,2E,40.6517652,-73.9748917,10003
"3,500",1,1,145 4th Ave,6H,40.6794318,-73.9813252,10003
"3,550",1,9,145 4th Ave,8L,40.6794318,-73.9813252,10003
"3,650",1,1,145 4th Ave,14H,40.6794318,-73.9813252,10003
"3,475",1,1,145 4th Ave,5D,40.6794318,-73.9813252,10003
"4,300",1,1,145 4th Ave,6,40.6794318,-73.9813252,10003
"3,425",1,1,145 4th Ave,3D,40.6794318,-73.9813252,10003
"3,550",1,1,145 4th Ave,8K,40.6794318,-73.9813252,10003
"3,595",1,1,145 4th Ave,10H,40.6794318,-73.9813252,10003
"3,595",1,1,145 4th Ave,10L,40.6794318,-73.9813252,10003
"3,400",1,1,145 4th Ave,3N,40.6794318,-73.9813252,10003
"3,550",1,1,145 4th Ave,8H,40.6794318,-73.9813252,10003
"3,675",1,1,145 4th Ave,15K,40.6794318,-73.9813252,10003
"4,625",1,1,145 4th Ave,14G,40.6794318,-73.9813252,10003
"3,400",1,1,145 4th Ave,5P,40.6794318,-73.9813252,10003
"6,000",1,2,115 4th Ave,2H,40.6805614,-73.9808267,10003
"8,500",2,2,115 4th Ave,3F,40.6805614,-73.9808267,10003
"3,162",1,6,85 4th Ave,5BB,40.6815355,-73.979931,10003
"4,308",1,1,85 4th Ave,3EE,40.6815355,-73.979931,10003
"3,690",1,1,85 4th Ave,3AA,40.6815355,-73.979931,10003
"9,995",2,2,59 4th Ave,2B,40.6822789,-73.9793786,10003
"7,480",2,2,11 E 1st St,,40.7243486,-73.9917115,10003
"6,000",4,2,43 1st Ave,4RJ,40.724561,-73.9880339,10003
"5,900",3,1,2nd Ave and E 3rd St,,40.7255879,-73.989893,10003
"4,990",3,1,2nd Ave and E 5th St,,40.7267998,-73.9889813,10003
"6,450",4,2,92 2nd Ave,15,40.7269238,-73.9885147,10003
"4,695",1,7,2 Cooper Sq,5E,40.7274072,-73.9918027,10003
"6,995",2,1,2 Cooper Sq,5N,40.7274072,-73.9918027,10003
"5,350",1,1,2 Cooper Sq,10B,40.7274072,-73.9918027,10003
"6,395",1,1,2 Cooper Sq,PHA,40.7274072,-73.9918027,10003
"3,600",2,1,129 1st Ave,2B,40.7274669,-73.9856996,10003
"3,369",2,1,137 1st Ave,4,40.7279512,-73.9853396,10003
"4,000",2,1,143 1st Ave,2,40.728143,-73.9852495,10003
"2,690",2,1,65 Saint Marks Pl,19,40.7281691,-73.9860752,10003
"3,804",2,1,128 2nd Ave,C3,40.7282691,-73.9874902,10003
"2,395",1,1,344 E 9th St,1,40.7283114,-73.9856634,10003
"3,850",2,2,340 E 9th St,6A,40.7284054,-73.9857995,10003
"4,950",3,2,334 E 9th St,4J,40.7284799,-73.9860533,10003
"5,300",3,2,328 E 9th St,F2BJ,40.7285569,-73.9862219,10003
"1,800",1,1,339 E 9th St,2B,40.7286009,-73.9854456,10003
"4,350",3,1,36 Saint Marks Pl,1,40.7286295,-73.9880711,10003
"3,200",2,1,34 Saint Marks Pl,20,40.7286455,-73.9883876,10003
"2,395",1,6,416 Lafayette St,4D,40.7288057,-73.9928433,10003
"2,300",1,1,24 Saint Marks Pl,3,40.7288071,-73.9888077,10003
"2,700",1,1,10 Saint Marks Pl,4C,40.7290494,-73.9893875,10003
"2,250",1,1,309 E 9th St,5B,40.7290898,-73.9865389,10003
"3,900",1,1,19 Saint Marks Pl,5C,40.7292319,-73.9886504,10003
"4,250",3,1,210 E 10th St,1,40.7292969,-73.9861813,10003
"2,400",2,1,229 E 10th St,FIVE,40.7293344,-73.9852261,10003
"2,895",1,1,217 E 10th St,4,40.7293454,-73.9858238,10003
"2,350",1,4,225 E 10th St,2H,40.7293586,-73.985369,10003
"2,300",1,2,223 E 10th St,2,40.7294331,-73.985462,10003
"2,250",1,8,338 E 11th St,5,40.7295062,-73.9846884,10003
"2,350",1,7,338 E 11th St,4,40.7295062,-73.9846884,10003
"3,350",2,1,5 Saint Marks Pl,4,40.7295118,-73.9892642,10003
"2,300",1,1,332 E 11th St,12-A,40.729564,-73.9848514,10003
"2,475",1,1,330 E 11th St,1,40.7295889,-73.9849695,10003
"2,350",1,1,330 E 11th St,15,40.7295889,-73.9849695,10003
"2,495",1,1,213 E 10th St,5,40.7295989,-73.9858589,10003
"2,375",1,1,328 E 11th St,2,40.7296175,-73.9850051,10003
"2,625",1,4,318 E 11th St,12,40.729741,-73.985443,10003
"2,395",1,1,316 E 11th St,1B,40.7298815,-73.9854485,10003
"4,600",2,1,166 2nd Ave,6-A,40.7299087,-73.9863282,10003
"5,300",2,2,166 2nd Ave,14K,40.7299087,-73.9863282,10003
"2,495",2,1,304 E 11th St,5C,40.729935,-73.985899,10003
"1,915",2,1,Mercer St and Waverly Pl,,40.7299926,-73.99408,10003
"8,500",2,2,21 Astor Pl,9A,40.7301016,-73.9917072,10003
"3,150",1,1,305 E 11th St,1G,40.7302378,-73.9856274,10003
"4,495",1,1,300 Mercer St,23H,40.7302424,-73.9934923,10003
"4,150",1,2,300 Mercer St,31I,40.7302424,-73.9934923,10003
"4,350",1,1,300 Mercer St,24A,40.7302424,-73.9934923,10003
"5,995",2,1,300 Mercer St,21N,40.7302424,-73.9934923,10003
"7,400",2,2,300 Mercer St,6J,40.7302424,-73.9934923,10003
"4,395",1,1,300 Mercer St,31B,40.7302424,-73.9934923,10003
"6,083",4,2,351 E 12th St,3,40.7303392,-73.9837256,10003
"4,300",3,1,351 E 12th St,PARLOR,40.7303392,-73.9837256,10003
"4,350",3,1,349 E 12th St,1,40.7303587,-73.9838278,10003
"4,500",1,1,23 Waverly Pl,4P,40.7304294,-73.9943766,10003
"9,200",2,2,60 E 8th St,29E,40.7306031,-73.9930165,10003
"5,100",2,1,60 E 8th St,22A,40.7306031,-73.9930165,10003
"5,195",1,1,60 E 8th St,8C,40.7306031,-73.9930165,10003
"5,750",1,1,60 E 8th St,20M,40.7306031,-73.9930165,10003
"3,395",1,1,245 E 11th St,4K,40.73065,-73.9866858,10003
"7,150",4,2,352 E 13th St,1,40.7306876,-73.9836578,10003
"7,290",4,2,352 E 13th St,5,40.7306876,-73.9836578,10003
"4,000",4,2,346 E 13th St,10,40.7307479,-73.9838237,10003
"5,400",4,2,346 E 13th St,1B,40.7307479,-73.9838237,10003
"5,100",3,2,354 E 13th St,2,40.7307505,-73.9835312,10003
"2,250",1,1,340 E 13th St,16,40.7308289,-73.9840337,10003
"2,550",2,1,326 E 13th St,12,40.730938,-73.984365,10003
"5,400",3,2,353 E 13th St,7,40.7309522,-73.9832944,10003
"2,500",1,2,227 E 11th St,1R,40.7309827,-73.9873399,10003
"4,892",1,1,200 E 11th St,1001,40.7310011,-73.9884508,10003
"4,662",1,1,200 E 11th St,203,40.7310011,-73.9884508,10003
"2,650",1,5,232 E 12th St,3F,40.7311137,-73.9866652,10003
"2,690",1,2,232 E 12th St,6D,40.7311137,-73.9866652,10003
"7,000",2,2,55 E 8th St,29FJ,40.7311439,-73.9934292,10003
"4,495",1,1,85 E 10th St,6M,40.7311448,-73.9895774,10003
"2,395",1,1,213 E 11th St,4C,40.7311708,-73.9877315,10003
"3,250",1,1,329 E 13th St,1B,40.7312593,-73.9839767,10003
"2,650",1,1,233 E 12th St,GF,40.7314603,-73.9863992,10003
"2,000",1,1,338 E 14th St,ONEC,40.7314898,-73.9835131,10003
"12,268",6,3,201 2nd Ave,2,40.7315011,-73.9859749,10003
"5,250",2,1,201 E 12th St,204,40.731792,-73.9875908,10003
"7,400",2,2,30 E 9th St,5G,40.7318026,-73.9939553,10003
"2,995",2,1,236 E 13th St,2362,40.7318183,-73.9863998,10003
"18,500",2,2,1 5th Ave,MEWS,40.731903,-73.9961919,10003
"4,995",1,1,138 E 12th St,4J,40.731905,-73.988551,10003
"4,325",1,5,138 E 12th St,7F,40.731905,-73.988551,10003
"3,495",1,1,331 E 14th St,2D,40.7320223,-73.9834691,10003
"3,495",1,1,223 2nd Ave,3H,40.7322005,-73.9853909,10003
"2,495",1,5,223 2nd Ave,3O,40.7322005,-73.9853909,10003
"2,314",1,6,223 2nd Ave,6D,40.7322005,-73.9853909,10003
"2,400",1,1,317 E 14th St,4B,40.7322087,-73.9840159,10003
"2,500",1,1,235 E 13th St,5I,40.7322362,-73.9862485,10003
"5,595",2,2,235 E 13th St,6C,40.7322362,-73.9862485,10003
"4,400",2,1,235 E 13th St,3L,40.7322362,-73.9862485,10003
"2,950",1,1,315 E 14th St,5A,40.7322398,-73.9840884,10003
"5,200",3,2,230 E 14th St,A,40.7324446,-73.9861261,10003
"2,550",1,2,21 E 9th St,3-A,40.7325061,-73.9945561,10003
"5,350",3,2,121 E 12th St,LE,40.7325574,-73.9889978,10003
"31,000",4,3,13 E 9th St,1,40.7326043,-73.9949107,10003
"6,500",1,1,13 E 9th St,3REAR,40.7326043,-73.9949107,10003
"4,995",3,2,226 E 14th St,4D,40.7326152,-73.9862061,10003
"3,700",1,1,70 E 12th St,6C,40.7327347,-73.9903844,10003
"3,700",1,1,70 E 12th St,12C,40.7327347,-73.9903844,10003
"2,900",1,4,111 3rd Ave,15F,40.7328283,-73.9871869,10003
"4,300",2,1,67 E 11th St,602,40.7328393,-73.9917229,10003
"3,750",1,1,239 E 14th St,3R,40.7328492,-73.9853808,10003
"5,000",1,1,12 E 10th St,GARDEN,40.7329494,-73.9947556,10003
"16,000",3,3,123 3rd Ave,17,40.7329664,-73.9869729,10003
"5,600",3,1,29 5th Ave,A,40.7330821,-73.9953577,10003
"3,800",1,1,77 E 12th St,2D,40.7330899,-73.9902743,10003
"2,750",1,1,223 E 14th St,32,40.7331146,-73.9860812,10003
"7,300",4,2,211 E 14th St,5RJ,40.7331584,-73.9861641,10003
"3,995",1,1,211 E 14th St,11A,40.7331584,-73.9861641,10003
"6,000",2,1,127 4th Ave,,40.7331655,-73.9897102,10003
"3,100",1,1,207 E 14th St,2C,40.7332341,-73.9863498,10003
"2,995",1,1,207 E 14th St,2B,40.7332341,-73.9863498,10003
"2,750",1,1,205 E 14th St,4C,40.733273,-73.9864411,10003
"8,750",3,3,44 E 12th St,PHE,40.7332979,-73.9918353,10003
"4,500",1,1,44 E 12th St,5E,40.7332979,-73.9918353,10003
"2,875",1,2,40 E 12th St,6B,40.7333705,-73.9920318,10003
"2,500",1,3,210 E 15th St,7E,40.7334856,-73.9860349,10003
"10,000",2,2,831 Broadway,4B,40.7337508,-73.9913044,10003
"28,000",3,3,831 Broadway,,40.7337508,-73.9913044,10003
"3,234",3,2,15 E 11th St,,40.7339077,-73.9942229,10003
"2,600",1,6,31 E 12th St,4B,40.733975,-73.992395,10003
"3,599",1,2,52 E 13th St,4A,40.7341074,-73.9917585,10003
"3,950",1,1,45 5th Ave,10A,40.7341815,-73.9945925,10003
"8,120",2,2,1 Union Sq S,29971,40.7341994,-73.9900714,10003
"7,065",1,2,1 Union Sq S,29862,40.7341994,-73.9900714,10003
"14,171",2,2,1 Union Sq S,30003,40.7341994,-73.9900714,10003
"7,500",4,2,145 E 15th St,12,40.7343312,-73.9869747,10003
"3,400",1,1,145 E 15th St,6,40.7343312,-73.9869747,10003
"4,995",1,1,51 5th Ave,9D,40.7344021,-73.9943645,10003
"3,800",2,2,350 E 19th St,3B,40.7345278,-73.9809981,10003
"3,800",1,1,317 E 18th St,6A,40.7346328,-73.9821257,10003
"3,100",1,1,142 E 16th St,2C,40.7346986,-73.9868592,10003
"8,000",2,2,305 2nd Ave,713,40.7347266,-73.9836328,10003
"3,895",1,1,1 Irving Pl,V7E,40.7348011,-73.9890846,10003
"2,950",1,4,1 Irving Pl,P17I,40.7348011,-73.9890846,10003
"3,250",1,4,1 Irving Pl,U15H,40.7348011,-73.9890846,10003
"4,500",1,1,1 Irving Pl,V7D,40.7348011,-73.9890846,10003
"4,400",1,1,1 Irving Pl,V8B,40.7348011,-73.9890846,10003
"2,950",1,1,1 Irving Pl,V19I,40.7348011,-73.9890846,10003
"6,000",1,1,1 Irving Pl,G19D,40.7348011,-73.9890846,10003
"4,395",1,1,1 Irving Pl,V26C,40.7348011,-73.9890846,10003
"3,950",1,1,1 Irving Pl,U10D,40.7348011,-73.9890846,10003
"4,000",1,1,1 Irving Pl,G7H,40.7348011,-73.9890846,10003
"2,185",1,1,310 2nd Ave,2,40.7348375,-73.9828207,10003
"3,400",1,1,200 E 17th St,3-B,40.7349252,-73.9855834,10003
"2,930",2,1,324 E 19th St,B1,40.7349446,-73.9817527,10003
"2,930",2,1,324 E 19th St,B,40.7349446,-73.9817527,10003
"2,995",1,1,316 E 19th St,3,40.7349877,-73.9821,10003
"8,600",3,2,145 E 16th St,18H,40.735007,-73.9863155,10003
"3,100",1,1,145 E 16th St,15J,40.735007,-73.9863155,10003
"2,900",1,1,339 E 19th St,1B,40.7350181,-73.9812907,10003
"1,995",1,1,346 E 20th St,1A,40.7351706,-73.9804569,10003
"4,995",2,2,222 E 18th St,1F,40.7351737,-73.9843674,10003
"5,100",2,2,222 E 18th St,GARDEN,40.7351737,-73.9843674,10003
"3,950",1,1,28 E 14th St,4BJ,40.7351971,-73.9924049,10003
"5,100",3,2,317 2nd Ave,6,40.7351984,-73.9832312,10003
"2,000",1,1,105 E 15th St,58,40.7352154,-73.9890602,10003
"1,900",1,2,20 E 14th St,6R,40.7353732,-73.9926828,10003
"2,800",1,1,20 E 14th St,5F,40.7353732,-73.9926828,10003
"4,250",1,1,222 E 19th St,12A,40.7356886,-73.9838548,10003
"3,695",1,1,245 E 19th St,5H,40.7357214,-73.9829391,10003
"3,295",1,1,245 E 19th St,17M,40.7357214,-73.9829391,10003
"2,927",1,5,245 E 19th St,17P,40.7357214,-73.9829391,10003
"2,750",1,1,133 E 17th St,6C,40.7357306,-73.9865353,10003
"2,800",1,1,7 E 14th St,1522,40.735795,-73.9925067,10003
"12,500",6,3,7 E 14th St,7D,40.735795,-73.9925067,10003
"3,695",1,1,7 E 14th St,208,40.735795,-73.9925067,10003
"2,650",1,3,7 E 14th St,824,40.735795,-73.9925067,10003
"5,300",3,1,7 E 14th St,9,40.735795,-73.9925067,10003
"3,850",1,1,157 E 18th St,3A,40.7360899,-73.9855513,10003
"3,400",1,1,106 E 17th St,4R,40.7361028,-73.9883656,10003
"3,200",1,1,69 5th Ave,3D,40.7361441,-73.9931636,10003
"4,975",1,1,69 5th Ave,15F,40.7361441,-73.9931636,10003
"2,700",1,6,51 Irving Pl,5A,40.736159,-73.987536,10003
"3,850",1,1,201 E 19th St,10L,40.7363467,-73.9843658,10003
"3,195",1,3,201 E 19th St,5C,40.7363467,-73.9843658,10003
"3,995",1,1,31 Union Sq W,7B,40.7367037,-73.9908831,10003
"2,700",1,1,74 Irving Pl,R2,40.7367337,-73.9865447,10003
"2,950",1,8,77 5th Ave,18C,40.7368546,-73.992664,10003
"3,900",1,1,32 Gramercy Park S,3F,40.7369454,-73.9848904,10003
"4,200",1,1,26 Gramercy Park S,6A,40.7371269,-73.98561,10003
"4,250",2,1,220 Park Ave S,4F,40.7371748,-73.9889253,10003
"3,150",1,1,220 Park Ave S,23,40.7371748,-73.9889253,10003
"6,500",1,1,36 Gramercy Park E,PHB,40.7375634,-73.9849683,10003
"5,995",1,1,36 Gramercy Park E,PHC,40.7375634,-73.9849683,10003
"25,000",3,2,13 Gramercy Park S,2,40.73773,-73.9869368,10003
"12,000",6,2,W 17th St and 5th Ave,,40.7379164,-73.9922246,10003
"12,500",6,2,W 17th St and 5th Ave,,40.7379164,-73.9922246,10003
"3,300",1,1,8 Gramercy Park S,2F,40.7379948,-73.9874462,10003
"4,263",1,1,8 Gramercy Park S,2J,40.7379948,-73.9874462,10003
"6,218",2,2,8 Gramercy Park S,1D,40.7379948,-73.9874462,10003
"12,500",3,2,103 5th Ave,8THFLOOR,40.7381152,-73.9917091,10003
"13,995",3,3,103 5th Ave,5THFLOOR,40.7381152,-73.9917091,10003
"8,000",2,2,7 Gramercy Park W,2D,40.7381871,-73.9870154,10003
"12,500",3,2,131 5th Ave,702,40.7393855,-73.9907391,10003
"2,150",1,6,322 E 6th St,12A,41.5890749,-93.6096442,10003
"1,950",1,2,322 E 6th St,SFE,41.5890749,-93.6096442,10003
"9,000",1,1,15 Union Sq W,2B,42.3225964,-79.5744328,10003
"12,500",2,2,9 Gramercy Park,2NDFLOOR,43.1543345,-77.5473819,10003
"4,650",1,1,21 E 1st St,203,43.6431159,-76.085342,10003
"4,700",1,1,21 E 1st St,303,43.6431159,-76.085342,10003
"12,833",3,3,240 Park Ave S,5B,44.977569,-93.259328,10003
"3,800",1,1,220 Park Ave S,8A,44.9776681,-93.2592461,10003
"5,550",3,1,239 Park Ave S,7A,46.920679,-95.0587608,10003
"4,395",2,1,236 E 5th St,B5,48.1139929,-123.4334178,10003
"3,590",1,1,60 E 12th St,7D,48.4122754,-97.4102484,10003
"3,695",1,1,60 E 12th St,5A,48.4122754,-97.4102484,10003
"3,295",1,2,60 E 12th St,K1,48.4122754,-97.4102484,10003
"5,495",3,1,E 19th St and Park Ave S,,40.7377572,-73.9882062,10003
"6,195",2,2,2 Water St,11H,40.7028415,-74.0126922,10004
"6,195",2,2,2 Water St,,40.7028415,-74.0126922,10004
"6,700",3,2,Coenties Slip and Water St,,40.7033038,-74.0102058,10004
"5,000",4,1,60 Pearl St,4,40.7034358,-74.0110884,10004
"6,000",3,2,66 Pearl St,500,40.7034852,-74.0108313,10004
"3,395",1,1,20 Beaver St,2F,40.7048362,-74.0123006,10004
"3,710",1,1,5 Hanover Sq,23LJ,40.7050758,-74.0091604,10004
"2,657",1,5,1 West St,3512,40.705242,-74.0161235,10004
"5,571",2,2,1 West St,3607,40.705242,-74.0161235,10004
"3,686",1,1,1 West St,2023,40.705242,-74.0161235,10004
"5,778",2,2,1 West St,2436,40.705242,-74.0161235,10004
"3,600",1,1,1 West St,2611,40.7052541,-74.0161532,10004
"7,950",2,2,40 Broad St,3F,40.7060375,-74.0117772,10004
"19,995",2,2,40 Broad St,5A,40.7060375,-74.0117772,10004
"5,500",1,1,40 Broad St,14B,40.7060375,-74.0117772,10004
"4,500",1,1,40 Broad St,25A,40.7060375,-74.0117772,10004
"4,300",1,1,40 Broad St,20A,40.7060375,-74.0117772,10004
"5,990",2,2,40 Broad St,23H,40.7060375,-74.0117772,10004
"3,500",1,1,40 Broad St,24C,40.7060375,-74.0117772,10004
"3,995",1,1,40 Broad St,11D,40.7060375,-74.0117772,10004
"15,995",3,3,25 Broad St,2A,40.7060887,-74.0111372,10004
"5,489",2,2,25 Broad St,21M,40.7060887,-74.0111372,10004
"4,182",1,1,25 Broad St,PHH,40.7060887,-74.0111372,10004
"3,457",1,1,25 Broad St,14O,40.7060887,-74.0111372,10004
"6,995",2,2,70 Little West St,5K,40.7069489,-74.0169068,10004
"8,500",2,2,70 Little West St,23B,40.7069489,-74.0169068,10004
"9,500",2,2,70 Little West St,16C,40.7069489,-74.0169068,10004
"8,500",2,2,70 Little West St,15D,40.7069489,-74.0169068,10004
"4,995",1,1,70 Little West St,23A,40.7069489,-74.0169068,10004
"10,500",3,2,70 Little West St,29E,40.7069489,-74.0169068,10004
"4,750",1,1,70 Little West St,6C,40.7069489,-74.0169068,10004
"7,500",2,2,70 Little West St,10J,40.7069489,-74.0169068,10004
"13,000",3,2,70 Little West St,1A,40.7069489,-74.0169068,10004
"8,500",2,2,70 Little West St,10L,40.7070292,-74.0165412,10004
"10,985",3,2,70 Little West St,11M,40.7070292,-74.0165412,10004
"5,250",1,1,70 Little West St,FUR23A,40.7070292,-74.0165412,10004
"10,300",3,2,70 Little West St,22F,40.7070292,-74.0165412,10004
"5,100",1,1,70 Little West St,21A,40.7070292,-74.0165412,10004
"7,500",2,2,70 Little West St,19G,40.7070292,-74.0165412,10004
"6,195",2,2,55 Stone St,8-E,42.1441174,-71.2506256,10004
"5,475",1,2,72 Wall St,37MJ,40.706159,-74.0082993,10005
"3,650",1,1,56 Pine St,3A,39.9911325,-74.7850485,10005
"19,332",2,2,10 Hanover Sq,,40.7046002,-74.0089305,10005
"21,868",2,2,95 Wall St,,40.7046867,-74.0074853,10005
"7,500",2,2,101 Wall St,20A,40.7047178,-74.0059883,10005
"3,995",1,1,101 Wall St,16A,40.7047178,-74.0059883,10005
"7,600",2,2,101 Wall St,16B,40.7047178,-74.0059883,10005
"7,500",2,2,101 Wall St,14C,40.7047178,-74.0059883,10005
"8,600",2,2,75 Wall St,L6,40.7051405,-74.0079954,10005
"2,900",1,2,75 Wall St,25I,40.7051405,-74.0079954,10005
"4,000",1,1,75 Wall St,31N,40.7051405,-74.0079954,10005
"4,300",1,1,75 Wall St,24N,40.7051405,-74.0079954,10005
"4,000",1,1,75 Wall St,32N,40.7051405,-74.0079954,10005
"4,295",1,1,75 Wall St,30B,40.7051405,-74.0079954,10005
"4,195",1,4,75 Wall St,33A,40.7051405,-74.0079954,10005
"3,275",1,3,75 Wall St,24Q,40.7051405,-74.0079954,10005
"3,950",1,8,75 Wall St,31A,40.7051405,-74.0079954,10005
"3,900",1,8,75 Wall St,28A,40.7051405,-74.0079954,10005
"3,129",1,1,67 Wall St,17J,40.7055787,-74.0083779,10005
"4,033",1,1,67 Wall St,9K,40.7055787,-74.0083779,10005
"3,863",1,1,67 Wall St,7M,40.7055787,-74.0083779,10005
"4,071",1,1,67 Wall St,17N,40.7055787,-74.0083779,10005
"5,179",3,2,67 Wall St,11H,40.7055787,-74.0083779,10005
"4,492",2,1,67 Wall St,10G,40.7055787,-74.0083779,10005
"2,607",1,1,67 Wall St,3J,40.7055787,-74.0083779,10005
"4,013",1,1,67 Wall St,3O,40.7055787,-74.0083779,10005
"3,150",1,1,63 Wall St,1816,40.7056004,-74.0087796,10005
"3,163",1,1,63 Wall St,910,40.7056004,-74.0087796,10005
"4,438",2,1,63 Wall St,1104,40.7056004,-74.0087796,10005
"4,804",2,2,63 Wall St,1813,40.7056004,-74.0087796,10005
"3,076",1,5,63 Wall St,3602,40.7056004,-74.0087796,10005
"2,596",1,5,63 Wall St,3302,40.7056004,-74.0087796,10005
"2,470",1,2,63 Wall St,1703,40.7056004,-74.0087796,10005
"2,992",1,1,63 Wall St,2015,40.7056004,-74.0087796,10005
"3,000",1,1,40 Exchange Pl,1015,40.7057883,-74.0102499,10005
"2,800",1,1,55 Wall St,835,40.7060794,-74.0093213,10005
"4,400",1,1,55 Wall St,728,40.7060794,-74.0093213,10005
"3,200",1,1,55 Wall St,614,40.7060794,-74.0093213,10005
"3,000",1,1,55 Wall St,633,40.7060794,-74.0093213,10005
"11,495",3,3,55 Wall St,520,40.7060794,-74.0093213,10005
"14,500",3,2,55 Wall St,910,40.7060794,-74.0093213,10005
"6,550",3,5,45 Wall St,422,40.7061778,-74.0099151,10005
"2,895",1,9,45 Wall St,1921,40.7061778,-74.0099151,10005
"4,095",1,1,37 Wall St,7A,40.70648,-74.0101672,10005
"3,375",1,2,37 Wall St,17D,40.70648,-74.0101672,10005
"3,795",1,1,37 Wall St,22P,40.70648,-74.0101672,10005
"3,125",1,1,48 Wall St,315J,40.7065668,-74.0090423,10005
"5,000",1,3,15 Broad St,1230,40.7067114,-74.010457,10005
"6,995",1,2,15 Broad St,1712,40.7067114,-74.010457,10005
"4,900",2,1,15 Broad St,2206,40.7067114,-74.010457,10005
"7,995",2,2,15 Broad St,2314,40.7067114,-74.010457,10005
"4,195",1,1,10 Liberty St,15A,40.707391,-74.0081376,10005
"4,495",1,1,10 Liberty St,38A,40.707391,-74.0081376,10005
"3,100",1,1,75 West St,6S,40.7091164,-74.0146515,10005
"3,595",1,1,75 West St,11M,40.7091164,-74.0146515,10005
"4,700",1,1,15 William St,45C,40.7590799,-74.1959299,10005
"4,250",1,1,15 William St,11C,40.7590799,-74.1959299,10005
"6,000",2,2,15 William St,18H,40.7590799,-74.1959299,10005
"6,600",2,2,15 William St,17A,40.7590799,-74.1959299,10005
"4,500",1,1,15 William St,37C,40.7590799,-74.1959299,10005
"4,250",1,1,15 William St,17G,40.7590799,-74.1959299,10005
"7,000",1,2,15 William St,44K,40.7590799,-74.1959299,10005
"6,100",2,2,15 William St,30I,40.7590799,-74.1959299,10005
"4,250",1,1,15 William St,25G,40.7590799,-74.1959299,10005
"6,500",1,2,15 William St,43J,40.7590799,-74.1959299,10005
"4,400",1,1,15 William St,31F,40.7590799,-74.1959299,10005
"5,950",2,2,15 William St,7H,40.7590799,-74.1959299,10005
"4,100",1,1,15 William St,21D,40.7590799,-74.1959299,10005
"4,200",1,1,15 William St,21B,40.7590799,-74.1959299,10005
"2,438",1,2,20 Exchange Pl,532,40.8772382,-74.1252896,10005
"2,910",1,9,20 Exchange Pl,514,40.8772382,-74.1252896,10005
